Ngày,Số CT,Diễn giải,TK Nợ,TK Có,Số tiền
2023-12-21,1498,Chuột máy tính LogitechM590,131,511,1390908.0
2023-12-21,1498,Giá vốn (80%): Bộ vi xử lý vi tính Intel Core I5-10400 + Quạt,632,1561,8290908.0
2023-12-21,1498,Bộ vi xử lý vi tính Intel Core I5-10400 + Quạt,131,511,10363635.0
2023-12-21,1498,Giá vốn (80%): Bảng mạch chính AsusPrime H510MK,632,1561,3381818.4
2023-12-21,1498,Bảng mạch chính AsusPrime H510MK,131,511,4227273.0
2023-12-21,1493,"Thiết bị định tuyến TP-Link 300M,2.4GHz,TL-WR841N",131,511,290909.0
2023-12-21,1498,Máy In Canon Laser LBP-2900,131,511,3636364.0
2023-12-21,1498,Giá vốn (80%): Bộ nhớ Máy tính Kingmax16GB DDR4-3200,632,1561,1963636.8
2023-12-21,1498,Giá vốn (80%): Máy In Canon Laser LBP-2900,632,1561,2909091.2
2023-12-21,1497,Giá vốn (80%): Máy Tính Xách Tay Lenovo   ThinkBook 14 G4 IAP i5-1240P/8G/512GB (21DH00B5VN),632,1561,13229091.2
2023-12-21,1497,Máy Tính Xách Tay Lenovo   ThinkBook 14 G4 IAP i5-1240P/8G/512GB (21DH00B5VN),131,511,16536364.0
2023-12-21,1496,Giá vốn (80%): Ổ cứng di động 16GB U301 USB3.2 Gen 1 Kioxia,632,1561,261818.4
2023-12-21,1496,Ổ cứng di động 16GB U301 USB3.2 Gen 1 Kioxia,131,511,327273.0
2023-12-21,1495,"Giá vốn (80%): Thiết bị chuyển mạch TP-Link,TL-SG1008D",632,1561,327272.8
2023-12-21,1494,Giá vốn (80%): Màn chiếu chân P84TS,632,1561,881481.6
2023-12-21,1494,Màn chiếu chân P84TS,131,511,1101852.0
2023-12-21,1493,Giá vốn (80%): Đầu bấm dây cáp mạng Ensoho EN-RJ45C5 RJ-45 cat5e,632,1561,130908.8
2023-12-21,1493,Đầu bấm dây cáp mạng Ensoho EN-RJ45C5 RJ-45 cat5e,131,511,163636.0
2023-12-21,1498,Bộ nhớ Máy tính Kingmax16GB DDR4-3200,131,511,2454546.0
2023-12-22,1503,Giá vốn (80%): Mực laser đen Brother 2240,632,1561,109091.2
2023-12-22,1501,MÀN HÌNH VI TÍNH (LCD)PHILIPS 271V8LA/74 /27INCH/VA-LCD/WLED/75Hz/4ms/250cd/m2/3000:1/VGA/HDMI/ĐEN(BLACK)(271V8LA/74),131,511,2409090.0
2023-12-22,1501,Giá vốn (80%): Máy  tính bàn Lenovo ThinkCentre M70s Gen 3 i3 - 12100( 4.3GHZ) - 8GB RAM - 256GB SSD - Wireless & Bluetooth -None-1Yr; P/n 11TC000QVA,632,1561,6756364.0
2023-12-22,1501,Máy  tính bàn Lenovo ThinkCentre M70s Gen 3 i3 - 12100( 4.3GHZ) - 8GB RAM - 256GB SSD - Wireless & Bluetooth -None-1Yr; P/n 11TC000QVA,131,511,8445455.0
2023-12-22,1501,Giá vốn (80%): MÀN HÌNH VI TÍNH (LCD)PHILIPS 271V8LA/74 /27INCH/VA-LCD/WLED/75Hz/4ms/250cd/m2/3000:1/VGA/HDMI/ĐEN(BLACK)(271V8LA/74),632,1561,1927272.0
2023-12-22,1503,Mực laser đen Brother 2240,131,511,136364.0
2023-12-22,1504,Màn hình LCD VIEWSONIC VX2718MHD,131,511,3318182.0
2023-12-22,1502,Máy Tính Xách Tay MSI Bravo 15 B5DD - 028VN i7-5800H,131,511,18154545.0
2023-12-22,1504,Giá vốn (80%): Màn hình LCD VIEWSONIC VX2718MHD,632,1561,2654545.6
2023-12-22,28158,Ổ đĩa SDRW-08D2S-U LITE hiệu ASUS,6422,1111,2954545.0
2023-12-22,1500,"Giá vốn (80%): Bộ định tuyến Vigor2926 Plus, hiệu Draytek",632,1561,3047272.8
2023-12-22,1500,"Bộ định tuyến Vigor2926 Plus, hiệu Draytek",131,511,3809091.0
2023-12-22,1502,Giá vốn (80%): Máy Tính Xách Tay MSI Bravo 15 B5DD - 028VN i7-5800H,632,1561,14523636.0
2023-12-23,1511,"Giá vốn (80%): Thiết bị chuyển  mạch TP-Link,TL- SF1005D",632,1561,116364.0
2023-12-23,1511,"Thiết bị chuyển  mạch TP-Link,TL- SF1005D",131,511,145455.0
2023-12-23,1511,"Giá vốn (80%): Ổ cứng gắn trong Western Digital 1TB -3.5"" (WD10EZEX)",632,1561,865454.4
2023-12-23,1511,"Ổ cứng gắn trong Western Digital 1TB -3.5"" (WD10EZEX)",131,511,1081818.0
2023-12-23,1510,Giá vốn (80%): Ổ đĩa SDRW-08D2S-U LITE hiệu ASUS,632,1561,1294545.6
2023-12-23,1511,"Máy tính để bàn Dell Inspiron3020, Core i5-13400 (2.5GHz to 4.6GHz),1x8GB 3200MHz, 512GB M.2 PCIe NVMe SSD, Non DVD, Chuột, Bànphím, Win 11, BH 12 tháng, MTI51012W1-8G-512G",131,511,13181818.0
2023-12-23,1511,Loa SoundMax A130/2.0,131,511,145455.0
2023-12-23,1510,Ổ đĩa SDRW-08D2S-U LITE hiệu ASUS,131,511,1618182.0
2023-12-23,1509,Giá vốn (80%): Chuột máy tính Logitech B100,632,1561,58181.6
2023-12-23,1511,"Giá vốn (80%): Máy tính để bàn Dell Inspiron3020, Core i5-13400 (2.5GHz to 4.6GHz),1x8GB 3200MHz, 512GB M.2 PCIe NVMe SSD, Non DVD, Chuột, Bànphím, Win 11, BH 12 tháng, MTI51012W1-8G-512G",632,1561,10545454.4
2023-12-23,1511,Giá vốn (80%): Loa SoundMax A130/2.0,632,1561,116364.0
2023-12-23,1511,Cáp dữ liệu VIDEO HDMI 1.4truyền âm thanh hình ảnh dài 10M Ugreen,131,511,409091.0
2023-12-23,1511,Giá vốn (80%): Màn hình máy tính Dell 22 Monitor E2223HN,632,1561,1883636.0
2023-12-23,1509,Chuột máy tính Logitech B100,131,511,72727.0
2023-12-23,1506,Chuột máy tính Logitech M185,131,511,181818.0
2023-12-23,1506,Giá vốn (80%): Chuột máy tính Logitech M185,632,1561,145454.4
2023-12-23,1506,Bộ vi xử lý Intel Core i3 - 10105 (BX8070110105SRH3P),131,511,2545455.0
2023-12-23,1506,Giá vốn (80%): Bộ vi xử lý Intel Core i3 - 10105 (BX8070110105SRH3P),632,1561,2036364.0
2023-12-23,1508,MÁY  TÍNH XÁCH TAY (NB)HP 14 - ep0128TU i5-1335U/8GD4/512GSSD/14.0FHD/Wlax/BT5/3C41WHr/W11SL/BẠC(8U6L5PA),131,511,15654545.0
2023-12-23,1508,Giá vốn (80%): MÁY  TÍNH XÁCH TAY (NB)HP 14 - ep0128TU i5-1335U/8GD4/512GSSD/14.0FHD/Wlax/BT5/3C41WHr/W11SL/BẠC(8U6L5PA),632,1561,12523636.0
2023-12-23,1508,Chuột máy tính Logitech M221,131,511,209091.0
2023-12-23,1508,Giá vốn (80%): Chuột máy tính Logitech M221,632,1561,167272.8
2023-12-23,1511,Màn hình máy tính Dell 22 Monitor E2223HN,131,511,2354545.0
2023-12-23,1509,Giá vốn (80%): Bảng mạch chính AsusPrime H510MK,632,1561,1156364.0
2023-12-23,1511,Giá vốn (80%): Cáp dữ liệu VIDEO HDMI 1.4truyền âm thanh hình ảnh dài 10M Ugreen,632,1561,327272.8
2023-12-23,1509,"Giá vốn (80%): Ổ cứng gắn trong Western Digital 1TB-3.5"" (WD10EZEX)",632,1561,800000.0
2023-12-23,1509,Bảng mạch chính AsusPrime H510MK,131,511,1445455.0
2023-12-23,1507,Chuột máy tính Logitech M221,131,511,209091.0
2023-12-23,1507,Giá vốn (80%): Chuột máy tính Logitech M221,632,1561,167272.8
2023-12-23,1507,Bàn phím Logitech  K270 Wireless,131,511,309091.0
2023-12-23,1507,Màn  hình vi tính Asus VP247 HAE,131,511,2754546.0
2023-12-23,1507,Giá vốn (80%): Màn  hình vi tính Asus VP247 HAE,632,1561,2203636.8
2023-12-23,1507,"Ổ cứng gắn ngoài WDELEMENTS 1TB 2.5"" USB3.0",131,511,1272727.0
2023-12-23,1507,"Giá vốn (80%): Ổ cứng gắn ngoài WDELEMENTS 1TB 2.5"" USB3.0",632,1561,1018181.6
2023-12-23,1505,Chuột máy tính Dell WM118,131,511,327272.0
2023-12-23,1505,Giá vốn (80%): Chuột máy tính Dell WM118,632,1561,261817.6
2023-12-23,1505,Bàn phím Dell Multimedia KB216,131,511,290910.0
2023-12-23,1507,Giá vốn (80%): Bàn phím Logitech  K270 Wireless,632,1561,247272.8
2023-12-23,1505,Mạch chính vi tính Gigabyte H510MH -V2,131,511,1436363.0
2023-12-23,1505,Giá vốn (80%): Bàn phím Dell Multimedia KB216,632,1561,232728.0
2023-12-23,1505,Giá vốn (80%): Bộ vi xử lý Intel Core i3 - 10105 (BX8070110105SRH3P),632,1561,4072726.4
2023-12-23,1505,Bộ vi xử lý Intel Core i3 - 10105 (BX8070110105SRH3P),131,511,5090908.0
2023-12-23,1505,Mực Laser TN-2385 Brother,131,511,1781820.0
2023-12-23,1505,Giá vốn (80%): Nguồn Jetek Model 400 ELITE V2,632,1561,320000.0
2023-12-23,1505,Giá vốn (80%): Mực Laser TN-2385 Brother,632,1561,1425456.0
2023-12-23,1505,"Giá vốn (80%): Ỏ cứng gắn trong Western Digital 2TB-3.5""(WD20EZAZ)",632,1561,1058181.6
2023-12-23,1505,"Ỏ cứng gắn trong Western Digital 2TB-3.5""(WD20EZAZ)",131,511,1322727.0
2023-12-23,1505,Giá vốn (80%): Mạch chính vi tính Gigabyte H510MH -V2,632,1561,1149090.4
2023-12-23,1505,Nguồn Jetek Model 400 ELITE V2,131,511,400000.0
2023-12-23,1509,"Ổ cứng gắn trong Western Digital 1TB-3.5"" (WD10EZEX)",131,511,1000000.0
2023-12-24,1514,Bộ chuyển đổi nguồn dùng cho camera DS-3E1309P-EI,131,511,5272724.0
2023-12-24,1515,Chuột máy tính Logitech B100,131,511,654545.0
2023-12-24,1514,Giá vốn (80%): Bộ chuyển đổi nguồn dùng cho camera DS-3E1309P-EI,632,1561,4218179.2
2023-12-24,1514,Giá vốn (80%): Camera quan sát DS-2CD2T43G2-2I,632,1561,10181820.0
2023-12-24,1514,Camera quan sát DS-2CD2T43G2-2I,131,511,12727275.0
2023-12-24,1514,"Giá vốn (80%): Camera KTS EZVIZ mã CS-C6N (4MP,W1)",632,1561,974545.6
2023-12-24,1514,"Camera KTS EZVIZ mã CS-C6N (4MP,W1)",131,511,1218182.0
2023-12-24,1515,Giá vốn (80%): Chuột máy tính Logitech B100,632,1561,523636.0
2023-12-24,1516,Giá vốn (80%): Nguồn Jetek Model 400 ELITE V2,632,1561,800000.0
2023-12-24,1515,Máy in mã vạch XP - 350B,131,511,1590909.0
2023-12-24,1516,Giá vốn (80%): Vỏ máy tính Jetek X917,632,1561,509091.2
2023-12-24,1516,Vỏ máy tính Jetek X917,131,511,636364.0
2023-12-24,1516,Nguồn Jetek Model 400 ELITE V2,131,511,1000000.0
2023-12-24,1516,Giá vốn (80%): Bộ nhớ trong Kingston Fury 16GB D4-3200U C16 (KF432C16BB/16),632,1561,1309091.2
2023-12-24,1516,Bộ nhớ trong Kingston Fury 16GB D4-3200U C16 (KF432C16BB/16),131,511,1636364.0
2023-12-24,1514,"Cáp mạng Cat 5e UTP 305m/thùng, Hiệu Aptek",131,511,2481819.0
2023-12-24,1516,Giá vốn (80%): Bộ vi xử lý vi tính Intel Core I5-10400 + Quạt,632,1561,5600000.0
2023-12-24,1515,Giá vốn (80%): Máy in mã vạch XP - 350B,632,1561,1272727.2
2023-12-24,1514,"Giá vốn (80%): Cáp mạng Cat 5e UTP 305m/thùng, Hiệu Aptek",632,1561,1985455.2
2023-12-24,1513,Giá vốn (80%): Ổ điã cứng GT Kingston 480GB A400(SA400S37/480G),632,1561,1019636.0
2023-12-24,1514,Giá vốn (80%): Thiết bị định tuyến TP-Link 2.4GHz/5GHz Archer C50,632,1561,349090.4
2023-12-24,1516,Bộ vi xử lý vi tính Intel Core I5-10400 + Quạt,131,511,7000000.0
2023-12-24,1520,"Giá vốn (80%): Màn hình vi tính  LCD  DELL U2721DE -27"" -3Y",632,1561,7418181.6
2023-12-24,1520,Giá vốn (80%): Hộp mực in Izinet 12A/303/FX9,632,1561,1934545.6
2023-12-24,1520,Hộp mực in Izinet 12A/303/FX9,131,511,2418182.0
2023-12-24,1520,Giá vốn (80%): Mực Laser TN-2385 Brother,632,1561,4989091.2
2023-12-24,1520,Mực Laser TN-2385 Brother,131,511,6236364.0
2023-12-24,1513,Giá vốn (80%): Nguồn máy tính Corsair CV550/CP-9020210-NA,632,1561,800000.0
2023-12-24,1513,Nguồn máy tính Corsair CV550/CP-9020210-NA,131,511,1000000.0
2023-12-24,1513,Ổ điã cứng GT Kingston 480GB A400(SA400S37/480G),131,511,1274545.0
2023-12-24,1513,Giá vốn (80%): Ram máy tính DDR4 4GB bus 2666 Kingston,632,1561,944000.0
2023-12-24,1513,Ram máy tính DDR4 4GB bus 2666 Kingston,131,511,1180000.0
2023-12-24,1513,Giá vốn (80%): Bộ vi xử lý vi tính Intel Core I5 - 10400 + Quạt,632,1561,2880000.0
2023-12-24,1513,Bộ vi xử lý vi tính Intel Core I5 - 10400 + Quạt,131,511,3600000.0
2023-12-24,1513,Giá vốn (80%): Bảng mạch chính Asus Prime H610M - ED4,632,1561,1520000.0
2023-12-24,1513,Bảng mạch chính Asus Prime H610M - ED4,131,511,1900000.0
2023-12-24,1514,"Giá vốn (80%): Bộ chuyển đổi quang sang HDMI + USB, Mãhàng: HDMI-A-USB",632,1561,2654545.6
2023-12-24,1514,"Bộ chuyển đổi quang sang HDMI + USB, Mãhàng: HDMI-A-USB",131,511,3318182.0
2023-12-24,1514,Thiết bị định tuyến TP-Link 2.4GHz/5GHz Archer C50,131,511,436363.0
2023-12-24,1516,Giá vốn (80%): Bảng mạch chính Asus Prime H510MK,632,1561,2400000.0
2023-12-24,1520,"Màn hình vi tính  LCD  DELL U2721DE -27"" -3Y",131,511,9272727.0
2023-12-24,1517,Giá vốn (80%): Điện  thoại có dây Panasonic KXTS500,632,1561,269091.2
2023-12-24,1519,Mực Laser TN-2385 Brother,131,511,1727273.0
2023-12-24,1518,"Giá vốn (80%): Camera KTS EZVIZ mã CS-C6N (4MP,W1)",632,1561,450908.8
2023-12-24,1518,"Camera KTS EZVIZ mã CS-C6N (4MP,W1)",131,511,563636.0
2023-12-24,1512,Giá vốn (80%): Vỏ thùng máy tính JetekA3033B,632,1561,210908.8
2023-12-24,1512,Vỏ thùng máy tính JetekA3033B,131,511,263636.0
2023-12-24,1512,Giá vốn (80%): Bộ vi xử lý Intel Core i3 -10105 (BX8070110105SRH3P),632,1561,2029091.2
2023-12-24,1512,Bộ vi xử lý Intel Core i3 -10105 (BX8070110105SRH3P),131,511,2536364.0
2023-12-24,1512,"Ổ cứng gắn trong Western Digital 1TB-3.5""(WD10EZEX)",131,511,1000000.0
2023-12-24,1512,Giá vốn (80%): Bảng mạch chính AsusPrime H510MK,632,1561,1149090.4
2023-12-24,1512,Bảng mạch chính AsusPrime H510MK,131,511,1436363.0
2023-12-24,1512,Giá vốn (80%): Hộp mực in Izinet 12A/303/FX9,632,1561,981818.4
2023-12-24,1512,Hộp mực in Izinet 12A/303/FX9,131,511,1227273.0
2023-12-24,1512,Giá vốn (80%): Bàn phím Logitech K380,632,1561,785454.4
2023-12-24,1512,Bàn phím Logitech K380,131,511,981818.0
2023-12-24,1512,Giá vốn (80%): Chuột máy tính Logitech G102,632,1561,552728.0
2023-12-24,1512,Chuột máy tính Logitech G102,131,511,690910.0
2023-12-24,1516,Bảng mạch chính Asus Prime H510MK,131,511,3000000.0
2023-12-24,1519,Giá vốn (80%): Mực Laser TN-2385 Brother,632,1561,1381818.4
2023-12-24,2956,"Hộp mực (Cartridge) đã có mực in dùng cho máy in laser, loại LH2612A ( HP1010/1012/CN2900), hiệu Premium",6422,1111,818182.0
2023-12-24,1512,"Giá vốn (80%): Ổ cứng gắn trong Western Digital 1TB-3.5""(WD10EZEX)",632,1561,800000.0
2023-12-24,2956,"Hộp mực (Catridge) đã có mực in dùng cho máy in laser loại 49A, nhãn hiệu Xppro",6422,1111,600000.0
2023-12-24,1517,Điện  thoại có dây Panasonic KXTS500,131,511,336364.0
2023-12-24,2956,"Hộp mực (Catridge) đã có mực in dùng cho máy in laser loại 35A,nhãn hiệu Xppro",6422,1111,381818.0
2023-12-24,410,"Thiết bị chuyển mạch Cisco SB CBS250 Smart 8-port GE, PoE, Ext PS, 2x1G Combo_CBS250-8P-E-2G-EU",6422,1121,5227273.0
2023-12-24,2956,"Mực nước dùng cho máy in loại dye ink  L110/L310 màu vàng, 70ml",6422,1111,22727.0
2023-12-24,2956,"Mực nước dùng cho máy in loại dye ink  L110/L310 màu đỏ tươi, 70ml",6422,1111,45455.0
2023-12-24,2956,"Mực nước dùng cho máy in Epson loại Dyeink 003,màu vàng 70ml,nhãn hiệu Inxmo",6422,1111,31818.0
2023-12-24,2956,"Mực nước dùng cho máy in Epson loại Dyeink 003,màu đỏ 70ml,nhãn hiệu Inxmo",6422,1111,31818.0
2023-12-24,2956,"Mực nước dùng cho máy in Epson loại Dyeink 003,màu lục lam 70ml,nhãn hiệu Inxmo",6422,1111,31818.0
2023-12-24,2956,"Mực nước dùng cho máy in Epson loại Dyeink 003,màu đen 70ml,nhãn hiệu Inxmo",6422,1111,31818.0
2023-12-24,410,Máy in trắng đen đơn năng HL- B2180DW,6422,1111,4027273.0
2023-12-24,2956,"Trống (Linh kiện cho máy in vi tính), nhãn hiệu Gantech, loại CF226A, màu OEM",6422,1111,136364.0
2023-12-24,2956,"Thanh từ (linh kiện của hộp mực (Cartridge) dùng cho máy in laser, loại MR12A/1010",6422,1111,272727.0
2023-12-24,2956,Mực nạp đổ XP Brother 2240,6422,1111,1272728.0
2023-12-24,2956,Mực nạp đổ XP12 - 140,6422,1111,1909091.0
2023-12-24,2956,"Hộp mực ( Cartridge) đã có mực in dùng cho máy in laser, loại LHCF276A (HP M404/M428), hiệu XP PRO",6422,1111,454546.0
2023-12-24,2956,"Hộp mực (Catridge) đã có mực in dùng cho máy in laser loại CE505A,nhãn hiệu Xppro",6422,1111,200000.0
2023-12-24,2956,"Trống ( linh kiện cho máy in vi tính), nhãn hiệu Gantech, loại 17A/CF216, màu OEM",6422,1111,272727.0
2023-12-24,2956,"Hộp mực (Catridge) đã có mực in dùng cho máy in laser loại 83A,nhãn hiệu Xppro",6422,1111,381818.0
2023-12-25,1530,Giá vốn (80%): Mực Laser TN - 2385 Brother,632,1561,363636.8
2023-12-25,1528,Giá vốn (80%): Bộ máy vi tính,632,1561,70341818.4
2023-12-25,1529,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/8GD4/256GSSD/14.0FHD/IpS/WL/BT/2C38/NoOS/ĐEN(82TS0060VN),131,511,9090909.0
2023-12-25,1530,Giá vốn (80%): Mực Laser đen Premium,632,1561,785454.4
2023-12-25,1530,Mực Laser đen Premium,131,511,981818.0
2023-12-25,1528,Bộ máy vi tính,131,511,87927273.0
2023-12-25,1530,Mực Laser TN - 2385 Brother,131,511,454546.0
2023-12-25,1529,Giá vốn (80%): MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/8GD4/256GSSD/14.0FHD/IpS/WL/BT/2C38/NoOS/ĐEN(82TS0060VN),632,1561,7272727.2
2023-12-25,1527,Giá vốn (80%): Hộp mực in Izinet 12A/303/FX9,632,1561,654545.6
2023-12-25,1525,Giá vốn (80%): Máy In Canon Laser LBP-2900,632,1561,27272727.2
2023-12-25,1527,Giá vốn (80%): Máy In Canon Laser LBP-2900,632,1561,2872727.2
2023-12-25,1527,Máy In Canon Laser LBP-2900,131,511,3590909.0
2023-12-25,1525,Máy In Canon Laser LBP-2900,131,511,34090909.0
2023-12-25,1525,"Máy tính Surface Pro 8 13"" (2800x1920) Bundle Intel Core i5-1135G7 8GB Ram 256GB SSD,Win11, DR1-00003",131,511,25181818.0
2023-12-25,1525,Giá vốn (80%): Bộ Nhớ Trong Kingston 8GB D-2666 CL16-18-18 (HX426C16FB3/8),632,1561,6254545.6
2023-12-25,1525,Bộ Nhớ Trong Kingston 8GB D-2666 CL16-18-18 (HX426C16FB3/8),131,511,7818182.0
2023-12-25,1525,Giá vốn (80%): Nguồn máy tính Jetek Model G350,632,1561,5818181.6
2023-12-25,1527,Hộp mực in Izinet 12A/303/FX9,131,511,818182.0
2023-12-25,1522,Chuột vi tính Rapoo M20,131,511,600000.0
2023-12-25,28300,Bảng mạch chính của máy vi tính hiệu ASUS TUF GAMING B760M-PLUS WIFI D4,6422,1111,3363636.0
2023-12-25,1522,Bàn phím Dell MultimediaKB216,131,511,772727.0
2023-12-25,28300,Bảng mạch chính của máy vi tính hiệu ASUS PRIME  H610M -K D4 - SI,6422,1111,3174546.0
2023-12-25,1525,Nguồn máy tính Jetek Model G350,131,511,7272727.0
2023-12-25,28300,Chíp vi xử lý INTEL CORE I5 10400 - 2.90 GHZ (BX8070110400   S RH3C) + Quạt,6422,1111,9272727.0
2023-12-25,500706,Chiết khấu thương mại S2023-01535 26/10/2023,6422,1111,93240000.0
2023-12-25,500706,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN(82TS0060VN),6422,1111,93240000.0
2023-12-25,500682,Chiết khấu thương mại S2023-01535 26/10/2023,6422,1111,17528545.0
2023-12-25,500682,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN(82TS0060VN),6422,1111,93240000.0
2023-12-25,9997,Thẻ nhớ Patriot VX Series 64GB MICRO SDXC V30 P/N 7FCNB6JPUVI-64G,6422,1111,4645455.0
2023-12-25,1522,Giá vốn (80%): Chuột vi tính Rapoo M20,632,1561,480000.0
2023-12-25,9997,Thẻ nhớ Patriot VX Series 32GB MICRO SDHC V30 P/N 7FCMB6IPUVI-32G,6422,1121,1690909.0
2023-12-25,1526,MÁY IN LASER ĐƠN NĂNG TRẮNG ĐEN -CANON PRINTER I - SENSYS LBP 236DW,131,511,5263636.0
2023-12-25,1521,Giá vốn (80%): Ổ CỨNG VI TÍNH ( SSD) Lexar SSDNS100 256GB Sata III 6Gbs ( LNS100-256RB)(LNS100-256RB),632,1561,12181818.4
2023-12-25,1521,Ổ CỨNG VI TÍNH ( SSD) Lexar SSDNS100 256GB Sata III 6Gbs ( LNS100-256RB)(LNS100-256RB),131,511,15227273.0
2023-12-25,1523,Giá vốn (80%): Ổ CỨNG KINGMAX SSD SATA III 240GB SMV32,632,1561,400000.0
2023-12-25,1523,Ổ CỨNG KINGMAX SSD SATA III 240GB SMV32,131,511,500000.0
2023-12-25,1523,Giá vốn (80%): BÀN PHÍM + CHUỘT LOGITECH MK240,632,1561,327272.8
2023-12-25,1523,BÀN PHÍM + CHUỘT LOGITECH MK240,131,511,409091.0
2023-12-25,1522,Giá vốn (80%): Bàn phím Dell MultimediaKB216,632,1561,618181.6
2023-12-25,1526,Giá vốn (80%): MÁY IN LASER ĐƠN NĂNG TRẮNG ĐEN -CANON PRINTER I - SENSYS LBP 236DW,632,1561,4210908.8
2023-12-25,1525,Giá vốn (80%): Nguồn máy tính Jetek mini A200m,632,1561,4145456.0
2023-12-25,1525,"Giá vốn (80%): Máy tính Surface Pro 8 13"" (2800x1920) Bundle Intel Core i5-1135G7 8GB Ram 256GB SSD,Win11, DR1-00003",632,1561,20145454.4
2023-12-25,1525,"Giá vốn (80%): Màn hình AOC 31.5"" Curve Gaming C32G2E/74",632,1561,3781818.4
2023-12-25,1525,"Thiết bị chuyển mạch TP-Link,TL-SG1008D",131,511,1309092.0
2023-12-25,1525,Giá vốn (80%): Thiết bị định tuyến TP-Link 2.4GHz/5GHz Archer C20,632,1561,4363632.0
2023-12-25,1525,Thiết bị định tuyến TP-Link 2.4GHz/5GHz Archer C20,131,511,5454540.0
2023-12-25,1525,Giá vốn (80%): Loa vi tính Microlab U210,632,1561,1200000.0
2023-12-25,1525,Loa vi tính Microlab U210,131,511,1500000.0
2023-12-25,1525,Giá vốn (80%): Mạch chính vi tính Gigabyte H410MH V2,632,1561,15272727.2
2023-12-25,1525,Mạch chính vi tính Gigabyte H410MH V2,131,511,19090909.0
2023-12-25,1524,"Giá vốn (80%): Thiết bị đầu cuối GSM/W-CDMA FDD 2.4GHz TP-Link, M7000",632,1561,640000.0
2023-12-25,1524,"Thiết bị đầu cuối GSM/W-CDMA FDD 2.4GHz TP-Link, M7000",131,511,800000.0
2023-12-25,1524,Loa  Microlab FC861-5.1,131,511,2400000.0
2023-12-25,1524,Giá vốn (80%): Máy quét HP 2000S2-6FW06A,632,1561,5520000.0
2023-12-25,1524,Máy quét HP 2000S2-6FW06A,131,511,6900000.0
2023-12-25,1524,"Giá vốn (80%): MÀN HÌNH VI TÍNH (LCD)MSI PRO MP251 24.5""INCH/FHD/IPS/300cd/m2/100Hz/HDMI/VGA/AUDIO/SPEAKER/ĐEN(BLACK) (3PC2)(PROMP251)",632,1561,4144000.0
2023-12-25,1524,"MÀN HÌNH VI TÍNH (LCD)MSI PRO MP251 24.5""INCH/FHD/IPS/300cd/m2/100Hz/HDMI/VGA/AUDIO/SPEAKER/ĐEN(BLACK) (3PC2)(PROMP251)",131,511,5180000.0
2023-12-25,129945,Chuột máy tính N100.BLACK - Optical Mouse,6422,1111,4545455.0
2023-12-25,129945,Bàn phím máy tính NK2600 US_BLACK,6422,1111,20909091.0
2023-12-25,1525,Nguồn máy tính Jetek mini A200m,131,511,5181820.0
2023-12-25,1525,"Giá vốn (80%): Thiết bị chuyển mạch TP-Link,TL-SG1008D",632,1561,1047273.6
2023-12-25,1525,Bộ nhớ Máy Tính Xách Tay Kingmax 4GB DDR4 - 2666,131,511,4909100.0
2023-12-25,1524,Giá vốn (80%): Loa  Microlab FC861-5.1,632,1561,1920000.0
2023-12-25,1525,Hộp mực in Izinet 12A/303/FX9,131,511,15454545.0
2023-12-25,1525,"Màn hình AOC 31.5"" Curve Gaming C32G2E/74",131,511,4727273.0
2023-12-25,1525,Giá vốn (80%): Bộ nhớ Máy Tính Xách Tay Kingmax 4GB DDR4 - 2666,632,1561,3927280.0
2023-12-25,1525,"Giá vốn (80%): Màn hình AOC 23.8""  Wide  IPS 24V2Q/74",632,1561,4145454.4
2023-12-25,1525,"Màn hình AOC 23.8""  Wide  IPS 24V2Q/74",131,511,5181818.0
2023-12-25,1525,"Giá vốn (80%): Màn hình vi tính HP 22FW21.5 inch,3Y WTY- 3KS61AA",632,1561,2290908.8
2023-12-25,1525,"Giá vốn (80%): Màn hình AOC 27"" Wide IPS 27V2Q/74",632,1561,2290908.8
